"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"065043901000901000020000043000490010000000080010000600000204130050000000004078000",0.5195,0.4276,0.1708,31.7297,18.3259,113,113
"670400290000120005201070000040000309030000740000000050000940020809200030000000000",0.0657,1.0246,0.0295,40.7114,22.6345,63,135
"300007180200000005109005200000410700004798500000000416030000000000000000970004000",0.0785,0.4181,0.0339,46.3804,13.3093,56,81
"600400090480000000001000400008000000530000040902030050000006000809127030020050007",1.9107,0.2512,0.646,51.2434,17.3009,100,120
"000450700450000123000000000210305807000000000000010300000000008640807000978500000",0.0364,10.9614,0.0193,40.2792,29.9,59,148
"560000201708000060001000000000402000029610000100000000040390107000000008300840050",0.6644,101.3098,0.2407,17.6416,12.9479,73,80
"400620009000090030800000627000000008504300000008000004000000200200004001900060743",2.8494,24.3573,0.9808,22.4437,20.4519,56,102
"070000300004000980300000050087500010000001009010000560000000105040135000030708000",595.39,3042.5174,205.9566,27.9542,16.1592,137,105
"780040001509000006000000904005004000004000080203005009000007000000002068000308490",2.5099,4.6317,0.7557,40.19,17.5455,175,115
"007004000600120087300000050000005000705002090210006005079000002008000070000500060",15.9348,1.878,5.7582,31.2543,25.7116,69,80
"304001000060007000700034050000016007400070020000005060040650070600100500000000600",0.0563,0.9916,0.0273,37.5101,14.043,99,80
"000001009001809200700230100000000000016008020090305060000000970078002010050000000",0.0879,2.5464,0.0368,52.5892,22.2678,83,123
"700040300040020806021000050000004000600102085000700040000457000000008507000200000",0.1557,33.6301,0.0427,47.3405,19.1794,258,135
"000003000043010870020006000000000010005060080010000705070005030004100008106004200",18.9217,116.1736,6.3899,32.5217,27.4932,128,177
"500030200000120000000060080000082010000000800183070000000306100006200038000007906",0.3392,2.4584,0.1278,27.2865,18.8969,63,87
"000000090708002064001060080000309402009070005000005006070290000082000000100050000",0.6794,0.4418,0.2271,54.6436,12.9998,91,81
"000000200000902005091670403040000000500720000012000030000090800800030000029048000",1.7821,47.8243,0.5815,36.2652,14.0351,150,83
"003050700456008020000100406000300000360000210007000300000002008040080500000530000",0.059,0.5224,0.0166,68.4706,27.6753,163,174
"000483000480020070090600000700000002500702940000004000007008100000000357004030000",2.17,0.7665,0.7478,61.5744,13.6354,141,80
"000000000700021060090004000050000002400600030180000900840100007000043108000805009",4.2975,37.1225,1.4834,38.8269,14.5367,148,93
"700503001003020806020000000600050000000701482000930060000010030050000007030090000",0.7712,11.8025,0.2799,24.8011,14.4908,89,82
"900004000650003007020000050800000010700100000010006005500400100060021000102070008",112.766,658.3751,40.173,233.3139,31.9845,1014,190
"057030200008200000290005400005060010000000700000050800070006108060001007000007900",14.7861,73.6715,5.3874,19.2068,14.3304,79,89
"000000700000000004089200050005410097006008320000300000042650970600000000900080000",1.3527,50.7374,0.4618,42.0709,15.6055,165,101
"200000780006900200000200050040020000000800040800140500002000000070000600963752000",8.9882,13.2915,3.2807,20.0669,14.7669,68,85
"650080200403912070000070003000009000000700008000804000000097020070030000100000307",0.5875,7.5505,0.2127,27.7012,28.1605,56,98
"000000010007019400000400600062000008000901000008260074000000302001008000000302701",41.1746,69.319,14.436,26.0454,17.8963,136,131
"000060780001079000080204000300400000400000005800005461000000078078000003000180000",0.0616,1.2844,0.0272,46.7635,24.7491,58,154
"000050780450087023000120000000000000000000010007000305530040078042000030078000000",0.0339,0.5202,0.0182,21.1821,21.2339,59,120
"870000001950000076000000004700040200600001790000008005000000002460310000002500007",0.0902,11.2584,0.0373,25.7152,30.2522,58,119
"020400000000000000009100406014065000300000004007000305000600070040980531000000640",0.082,2.2974,0.0344,44.6642,11.4829,56,85
"000004001000023006301070000009400010000000700200000040900040030002710000047350600",2.0275,60.676,0.7365,25.1596,21.2075,91,122
"050072000300080040000500000543020001000090030900000068060704003000000002090060004",15.4468,29.7033,5.4702,64.7633,16.1387,246,106
"003050000406087000009000056004300807000009214090000000500040008600000000000001640",0.0338,6.8335,0.0181,15.3182,25.468,56,81
"070594300000000806020800000769080003085000060000007000050000000600019000040350000",0.0678,2.6405,0.0301,38.8062,32.1609,60,172
"700500001000900006020806500000000412000000700010068090076009104009000680000000000",0.2357,1.2319,0.0835,59.1187,14.0287,113,82
"304000700001008030000000106000016007000809305007005000142050008070000003000000600",0.0419,86.8673,0.0201,25.1373,15.58,100,89
"000708000000000004090060080600400019400000000810000040070090000982006157100007000",69.0922,58.7581,25.1043,24.9645,13.3976,82,82
"000000000002001040010046307403020000001009050000000008060400000038065002704000060",5.3706,67.5413,1.8309,15.39,15.2677,56,88
"000060089060900034080000100000000007006790020890000001000000908070809002008000600",11.1299,219.532,3.8405,13.9669,14.8682,60,90
"000370009302000000009046000000600090081900400020000008000103070004700250000094000",21.7389,53.3956,7.7339,17.7528,20.0916,56,124
"000450709450000003700000000000000097060079014800200060000042008600000001000500040",0.0428,31.6863,0.0206,27.5879,20.8581,78,134
"705000000040000065020700003000690000000130500310500600000051030204000006000026000",107.7343,376.0147,40.9323,31.1701,16.3789,118,90
"450000010000809400809000027002004008004108000000003004041002900030000000080001000",0.0883,0.8067,0.0252,29.5902,19.5379,59,103
"000000020654213980000907000800000000005001000213000005009000000060100079002000060",2430.5006,8206.6288,853.5565,15.8805,19.4355,56,114
"020000000000080000000000456004305007000008204000000365030602900042800031000030000",0.0363,169.9091,0.0187,14.2155,14.0318,56,89
"500000810072901000009000327400008000000090205000000000700000680000704053900000100",2.3366,35.7363,0.8312,31.6389,15.5468,110,95
"300207080000000305100300060020000700600008520790003000001000000006100900902080000",0.3158,19.5622,0.1197,48.6237,14.0177,168,84
"500000010300081506800040000403000001000000000000135060705209604100004000000000100",157.6001,712.9097,55.3448,18.5561,20.0189,74,121
"700000021049000000020000000070000200004002785000705000068000030400018067007000008",8.2279,0.5815,2.8373,35.0541,30.3869,127,193
"000000001050000900320000600000705210000200000010896740009000000400310000032070400",21.575,9.4301,7.6399,53.6332,20.4753,131,131
"435000009607090000000005620062000000500010300000006200753000002000900006000700100",0.0491,1.8524,0.0227,56.3881,12.6222,133,81
"560700090000020060290064000600400010000600070800070000075000400900306100000000900",3.6022,13.3436,1.1811,23.3749,12.6613,56,80
"000500000000001870001876000709000010400000709010060500050100030002030080007050000",1.7016,38.6645,0.5871,36.6576,14.7615,135,86
"400020009000901400010430007000000001000210060000006050750060000001003500906000003",4.5886,47.802,1.6166,18.1612,16.7093,71,109
"000000009600009400000030600060000098000100063108000000700340980000000000901050346",0.9552,10.9019,0.3154,44.1229,14.7042,90,102
"006090021504000000301000050000080010400210700000007000900002000600030100130000490",1.4977,1.3494,0.5113,28.6278,19.7222,90,121
"800000321000003006300070004090600000605300008203700600009007100060030000000000400",0.0656,0.4223,0.028,40.3973,21.4468,87,138
"000000100007000030000030067400000000000096002008300000231008070006971003004020001",25.5361,29.7997,8.3514,27.9675,14.8912,148,103
"100000000000000000000103450000000007000897200807004300500000008602908030070500042",0.0319,0.7561,0.0169,46.0862,20.6537,67,156
"809004000000321000020000000087500000000410870402070000008006000040100700005700006",170.4191,8.526,61.6488,45.9205,21.9204,139,137
"000060100000010000089045000520400090010008720000000450030000070802030000006004030",1.008,12.4421,0.3059,36.252,16.849,108,108
"070000300000300806000800004090005010000030708003098640580407030000000000030000007",1.5782,4.6264,0.5223,52.1683,21.2746,104,103
"000500021049003800000000950785604000000030700000080009000450000030900060002008000",0.5851,1.5021,0.1962,63.6378,12.6288,116,85
"000540020000000006000006040000400010305061480002930000070000100004090008100004007",117.8137,97.1808,40.5105,165.7879,13.0763,816,81
"023000080450090020000000000000000807000009014807004000000040070000908001908500042",0.155,3.1011,0.0199,23.485,14.5572,85,82
"560700090730012000090004000000300000020600000000000906075200000002000057000007329",3.3207,53.7013,0.9714,27.57,15.3441,78,84
"000400200080000600001000480040000010500012807000000530000758104070000300104000000",10.1182,27.4659,3.602,89.0412,15.1335,397,110
"000600021000200900000007000890700200045000800203000005500000030000302070030570008",11.6655,45.9234,3.9744,43.8386,15.0361,185,91
"000004000600120000020907000096040000000030890010000740000408002008310500002000060",16.9231,231.3975,5.9685,20.4883,14.7226,94,92
"000000009300000500019000007003020000600400230907130000000710083030009070008200000",1.9772,106.6346,0.7078,22.2927,17.6401,125,125
"100406009006009100000020000010065000305800000807200000001000078040000000000030642",0.0449,0.6989,0.0216,35.7898,20.5101,56,86
"000500780000009034700034000000000800400090005090000460100000970670040000900080600",0.0896,0.2915,0.0211,47.4666,14.2062,85,87
"080000000600000000000087600006005013005002006210096005500400000000020079130000060",82.5629,390.617,27.6258,12.429,13.0721,56,87
"900600001000000980001080000090740010700001090010000000070408130468000500000000008",0.2886,93.9716,0.0902,13.7752,20.8931,56,149
"300260000007080005189000067003000008600000500008020000000058002800094000006000800",1.4914,1.3614,0.5281,38.3108,19.801,56,81
"000040000003000000900005043500000400406010087300087600000050004000074096000906000",4.8839,0.951,1.2269,55.4804,17.9794,169,115
"700840000040009060001000000000600310400000080010500690009000030030008150050300009",4.6793,0.6376,1.6596,105.6754,28.2201,287,161
"000003920000020000900760040087090002006302500010580000070000100000100006000008050",0.4058,1.179,0.1407,23.9574,19.2217,69,120
"605403090000000605000005400000500009030000042900000000007040000800100034120008007",0.3771,154.4974,0.1337,35.5597,17.4081,142,96
"300000180560009000080004000420000600000000002000040005201000006856900000074003001",0.0806,39.8318,0.0344,20.9078,15.0586,69,85
"607008200400009600091000000000060000020091700010004800003000000084000530060500900",59.4963,30.2435,21.0375,38.3175,13.2288,209,88
"005003201080100075001000003700000009030000700002000050307000000800200000020358900",0.1678,0.3138,0.07,32.7862,16.6398,76,89
"300000089000000000009040067020000090010000523000000406400000802006130950002700000",105.226,281.8257,36.0948,35.8912,19.8353,144,123
"500730001000192564000000000050400019000000007010000050075600000080200040002080000",1.3865,1.8217,0.4993,44.2621,16.0562,91,84
"000000320500201000020006004709405000000312009213000000007600000030009000100000600",1.069,1.1675,0.466,45.4485,18.469,138,122
"000500000090000070320000004700485200405200009013900000000000100600700005000350090",1.3339,33.4476,0.4487,32.0549,13.4551,126,83
"004500780000800000000200000040000000000000301890000002000002473060350900003481020",147.7672,3154.9683,50.2646,23.4904,13.0728,109,82
"080004020600200000021007604890000000040300000200806700000400002000130509100000000",0.2245,6.7747,0.0855,37.1971,16.7191,83,103
"080040000000300070300076000000004200600203705010780009008007030000000000050900460",16.7717,49.0897,5.9217,21.1561,12.5102,96,82
"100000700050000000700000006214300097000007004000200300030040970000000500900530602",0.1092,0.916,0.0279,45.9557,14.3809,56,93
"000000000007900300100005000000410798000009003090003406400008000002794001076000000",0.0427,43.3954,0.0217,26.4127,14.8961,75,83
"100406000050879023080000450014000000005007000007014000000000900000000031900500040",0.0749,9.1541,0.0158,63.1188,22.5207,238,128
"700009001000000006021000950800094200004030005203000009060007000000900500002008090",12.0651,1.3088,4.3099,112.2652,28.162,454,189
"046000819000008000000000000000701000000439205090000034035810002100000000004003700",67.0808,3.1522,22.6199,109.7424,14.8251,410,95
"000050700006007120000100000004000800305790200000210000030042070000009530078000000",0.0295,3.6951,0.0162,42.1882,19.0726,58,130
"870004001094321000001000004009080000000010760000900000000102007600030180000050000",19.7184,91.8841,7.0659,20.26,14.5909,95,95
"000600010000109005000000620002701590070090100008000000700000900000964000006073001",0.3034,2.5316,0.0984,83.6062,12.5908,315,82
"000400200008009070090070400005060300820003704000000800003900008960000000080500006",33.1007,123.997,10.9869,246.3118,15.3574,1370,97
"705000020800021700000000003007006010090302507302080090000204030050000000000000050",11.6969,2.8263,4.0454,52.3032,21.7254,190,150
"000040300540001870001800050000690203004000000003000009060000000000910000102060407",10.3877,1.2491,3.7029,66.2556,21.2857,151,128
"100400080406089100000000400000005800300000000890010060000002908000097000070501600",0.0383,1.3502,0.0197,58.9846,28.1679,240,175
"050000000002810506010000000000001700000007030007030168200000970104768000700000000",0.0803,2.1203,0.0347,27.4448,29.2653,59,83
"003000019000000400810000027060000000204090050700300240000000062100903000046020000",6.12,10.0712,2.2393,74.3738,25.3601,210,167
"005000000000090000809030607002008000000000060100000250053000082241900006900002040",0.9921,132.4092,0.3505,17.6974,26.8168,62,142
"054008000700019500000060000067082010000000000000050472070005000000603000042890000",134.3738,2.7562,47.5649,28.4717,14.2629,66,85
"000050301600020000000000050340000008000000207008000000015000003006000010879213045",322.4927,554.7435,106.9447,74.1178,28.1446,406,188
"305200109007000040100045007500000700000000023008000010000650902000794600000000000",2.3756,1.345,0.8121,38.737,18.3957,65,82
"060000000700920060000000700000000012029007800000000900000096008080045300042803600",0.1321,9.0574,0.0507,38.9554,20.38,144,125
"000000700561907000709204000000000090400879300097000000002050070073000540000000000",0.0769,0.7606,0.0338,58.9956,19.6932,138,121
